promo_group_id,promo_name,promo_type,start_date,end_date,target_kit_id,target_kit_ids,platform_name,condition_qty,gift_qty,gift_kit_id
G_0394,CHARCHAR | 샤샤아르간헤어세럼,PRICE_ONLY,2025-05-09,2025-05-13,36527089,{36527089},GS이숍,1,0,
G_0395,ROERANCE | 로에랑스바디미스트,Q_BASED,2025-04-30,2025-05-01,42782041,{42782041},홈앤쇼핑,1,1,
G_0396,FRAIJOUR | 프로크림+토너,Q_BASED,2025-05-01,2025-05-15,9653412627,{9653412627},스마트스토어,1,1,
G_0397,BORDO | 풋스틱+풋팩,Q_BASED,2025-05-01,2025-05-15,9686325137,{9686325137},스마트스토어,1,1,
G_0398,FRAIJOUR | 쑥수분크림,Q_BASED,2025-05-01,2025-05-02,50703532,{50703532},GS이숍,1,1,
G_0399,CERACLINIC | 앰플샴푸+헤어팩,Q_BASED,2025-05-05,2025-05-19,10735792482,{10735792482},스마트스토어,1,1,
G_0400,PEDISON 바디 | 락토 청결제,Q_BASED,2025-05-12,2025-05-21,8912999917,{8912999917},스마트스토어,1,1,
G_0401,FRAIJOUR | 어성초크림,Q_BASED,2025-05-11,2025-05-13,1.00256E+12,{1002564011001},GS이숍,1,1,
G_0402,ROERANCE | 1+1 로에랑스,Q_BASED,2025-05-22,2025-06-05,2508195294,{2508195294},스마트스토어,1,1,
G_0403,CERACLINIC | 1+1 세라클리닉 헤어팩,Q_BASED,2025-05-22,2025-06-05,10537633564,{10537633564},스마트스토어,1,1,
G_0404,PEDISON 바디 | 1+1 소다클렌져,Q_BASED,2025-05-22,2025-06-05,5620994880,{5620994880},스마트스토어,1,1,
G_0405,CHARCHAR | 헤어세럼3+에센스1,Q_BASED,2025-05-20,2025-05-22,44541812,{44541812},홈앤쇼핑,1,1,
G_0406,PEDISON 바디 | 허니프로폴리스,Q_BASED,2025-05-28,2025-05-30,23629565,{23629565},GS이숍,1,1,
G_0407,ROERANCE | 로에랑스 바디미스트,Q_BASED,2025-06-04,2025-06-05,36368525,{36368525},GS이숍,1,1,
G_0408,CHARCHAR | 샤샤 녹두폼 ,Q_BASED,2025-06-06,2025-06-11,1066344976,{1066344976},GS이숍,1,1,
G_0409,ROERANCE | 로에랑스 바디미스트,Q_BASED,2025-06-10,2025-06-16,42782041,{42782041},홈앤쇼핑,1,1,
G_0410,MIMI 모먼트 | 1+1 딥퍼퓸,Q_BASED,2025-06-06,2025-06-21,334445895,{334445895},스마트스토어,1,1,
G_0411,CERACLINIC | 1+1 앰플밤,Q_BASED,2025-06-06,2025-06-21,10537696033,{10537696033},스마트스토어,1,1,
G_0412,PEDISON 바디 | 1+1 한방샴푸&컨디셔너,Q_BASED,2025-06-09,2025-06-24,2048288497,{2048288497},스마트스토어,1,1,
G_0413,CERACLINIC | 노워시 트리트먼트,Q_BASED,2025-06-09,2025-06-11,99116306,{99116306},GS이숍,1,1,
G_0414,PEDISON 바디 | 한방청결제,Q_BASED,2025-06-09,2025-06-12,18182254,{18182254},GS이숍,1,1,
G_0415,CHARCHAR | 쿨링 바디워시,PRICE_ONLY,2025-06-11,2025-06-13,1080359666,{1080359666},GS이숍,1,0,
G_0416,BATHPA | 바쓰솔트 1200G,PRICE_ONLY,2025-06-13,2025-06-19,36109919,{36109919},GS이숍,1,0,
G_0417,CERACLINIC | 노워시 트리트먼트,Q_BASED,2025-06-14,2025-06-19,39931077,{39931077},홈앤쇼핑,1,1,
G_0418,ROERANCE | 바디미스트,Q_BASED,2025-06-17,2025-06-19,832114998,{832114998},G마켓,2,1,
G_0419,CHARCHAR | 쿨링바디워시,PRICE_ONLY,2025-06-18,2025-06-23,524961999,{524961999},카카오 톡스토어,1,0,
G_0420,FRAIJOUR | 프레쥬 쑥 수분크림,Q_BASED,2025-06-18,2025-06-23,99942240,{99942240},카카오 톡스토어,1,1,
G_0421,CHARCHAR | 녹두폼,Q_BASED,2025-06-22,2025-06-24,1066344976,{1066344976},GS이숍,1,1,
G_0422,PEDISON 바디 | 한방 청결제,Q_BASED,2025-06-19,2025-06-23,18182254,{18182254},GS이숍,1,1,
G_0423,CHARCHAR | 샤샤 헤어세럼,Q_BASED,2025-06-23,2025-06-26,36527089,{36527089},GS이숍,3,1,
G_0424,MIMI 모먼트 | 핸드워시,Q_BASED,2025-06-26,2025-07-11,7889415087,{7889415087},스마트스토어,1,1,
G_0425,CERACLINIC | 헤어팩+트리트먼트,Q_BASED,2025-06-23,2025-07-08,10529001110,{10529001110},스마트스토어,1,1,
G_0426,PEDISON 바디 | 한방 자무 ,Q_BASED,2025-06-27,2025-06-30,1031632648,{1031632648},GS이숍,1,1,
G_0427,BORDO | 풋팩,Q_BASED,2025-06-26,2025-06-30,1501818790,{1501818790},G마켓,1,1,
G_0428,ROERANCE | 로에랑스,Q_BASED,2025-06-27,2025-06-30,B619607455,{B619607455},옥션,1,1,
G_0429,BATHPA | 바디스크럽,PRICE_ONLY,2025-06-24,2025-06-26,2397735259,{2397735259},G마켓,1,0,
G_0430,BATHPA | 바디스크럽,Q_BASED,2025-06-28,2025-06-30,42782040,{42782040},홈앤쇼핑,1,1,
G_0431,CHARCHAR | 쿨링샴푸,Q_BASED,2025-07-03,2025-07-06,96461761,{96461761},GS이숍,1,1,
G_0432,CERACLINIC | 헤어팩 600ml,PRICE_ONLY,2025-07-05,2025-07-07,1081628034,{1081628034},GS이숍,1,0,
G_0433,FRAIJOUR | 프레쥬 어성초 크림,Q_BASED,2025-07-06,2025-07-08,1002564011,{1002564011},GS이숍,1,1,
G_0434,BATHPA | 바디스크럽,PRICE_ONLY,2025-06-30,2025-07-06,2397735259,{2397735259},G마켓,1,0,
G_0435,CERACLINIC | 노워시 트리트먼트,Q_BASED,2025-07-06,2025-07-09,99116306,{99116306},GS이숍,1,1,
G_0436,ROERANCE | 바디미스트,Q_BASED,2025-07-03,2025-07-07,42782041,{42782041},홈앤쇼핑,1,1,
G_0437,ROERANCE | 로에랑스,Q_BASED,2025-07-06,2025-07-08,36368525,{36368525},GS이숍,1,1,
G_0438,CHARCHAR | 아르간 헤어세럼,PRICE_ONLY,2025-07-07,2025-07-10,36527089,{36527089},GS이숍,1,0,
G_0439,PEDISON 바디 | 여성 청결제,Q_BASED,2025-07-03,2025-07-10,483648529,{483648529},G마켓,1,1,
G_0440,ROERANCE | 로에랑스,Q_BASED,2025-07-03,2025-07-06,832114998,{832114998},G마켓,1,1,
G_0441,PEDISON 바디 | 데오드,Q_BASED,2025-07-03,2025-07-10,1835943962,{1835943962},G마켓,1,1,
G_0442,FRAIJOUR | 프레쥬 어성초 토너,Q_BASED,2025-07-11,2025-07-15,93409252,{93409252},GS이숍,1,1,
G_0443,CERACLINIC | 노워시 트리트먼트,PRICE_ONLY,2025-07-13,2025-07-16,99116306,{99116306},GS이숍,1,0,
G_0444,ROERANCE | 로에랑스,Q_BASED,2025-07-07,2025-07-09,832114998,{832114998},G마켓,1,1,
G_0445,ROERANCE | 로에랑스,Q_BASED,2025-07-09,2025-07-09,B619607455,{B619607455},옥션,1,1,
G_0446,BORDO | 풋팩,PRICE_ONLY,2025-07-13,2025-07-14,B307002308,{B307002308},옥션,1,0,
G_0447,ROERANCE | 로에랑스,Q_BASED,2025-07-15,2025-07-16,832114998,{832114998},G마켓,1,1,
G_0448,MIMI 퍼퓸 | 드레스퍼퓸,Q_BASED,2025-07-14,2025-07-29,251838096,{251838096},스마트스토어,1,1,
G_0449,CERACLINIC | 앰플오일,Q_BASED,2025-07-14,2025-07-29,10537698325,{10537698325},스마트스토어,1,1,
G_0450,CHARCHAR | 헤어세럼 ,PRICE_ONLY,2025-07-16,2025-07-18,36527089,{36527089},GS이숍,1,0,
G_0451,CERACLINIC | 앰플밤,Q_BASED,2025-07-18,2025-07-22,1047273130,{1047273130},GS이숍,1,1,
G_0452,CHARCHAR | 녹두폼,Q_BASED,2025-07-18,2025-07-21,1066344976,{1066344976},GS이숍,1,1,
G_0453,PEDISON 바디 | 페디슨,Q_BASED,2025-07-15,2025-07-22,483648529,{483648529},G마켓,1,1,
G_0454,MIMI 모먼트 | 미미로린스,Q_BASED,2025-07-15,2025-07-22,1621412261,{1621412261},G마켓,1,1,
G_0455,FRAIJOUR | 쑥토너,Q_BASED,2025-07-20,2025-07-22,21606783,{21606783},GS이숍,1,1,
G_0456,ROERANCE | 로에랑스,Q_BASED,2025-07-20,2025-07-21,36368525,{36368525},GS이숍,1,1,
G_0457,OTHERS | 까마 옴므,Q_BASED,2025-07-17,2025-07-22,4197652497,{4197652497},G마켓,1,1,
G_0458,BATHPA | 바디스크럽,PRICE_ONLY,2025-07-17,2025-07-22,2397735259,{2397735259},G마켓,1,0,
G_0459,ROERANCE | 로에랑스,Q_BASED,2025-07-24,2025-07-25,832114998,{832114998},G마켓,1,1,
G_0460,PEDISON 헤어 | 헤어세럼,Q_BASED,2025-07-28,2025-07-30,21283499,{21283499},GS이숍,1,1,
G_0461,CERACLINIC | 헤어팩 600ml,PRICE_ONLY,2025-08-01,2025-08-05,531878226,{531878226},카카오 톡스토어,1,0,
G_0462,BATHPA | 바디스크럽,Q_BASED,2025-07-28,2025-07-30,42782040,{42782040},홈앤쇼핑,1,1,
G_0463,PEDISON 바디 | 자무 청결제,Q_BASED,2025-07-31,2025-08-04,17632078,{17632078},GS이숍,1,1,
G_0464,MIMI 바디 | 핸드워시,Q_BASED,2025-08-02,2025-08-04,37803138,{37803138},GS이숍,1,1,
G_0465,FRAIJOUR | 쑥크림,Q_BASED,2025-08-05,2025-08-07,50703532,{50703532},GS이숍,1,1,
G_0466,ROERANCE | 로에랑스,Q_BASED,2025-07-30,2025-07-31,B619607455,{B619607455},옥션,1,1,
G_0467,BORDO | 풋팩,Q_BASED,2025-07-26,2025-07-29,26363283,{26363283},GS이숍,1,1,
G_0468,BATHPA | 바스파,PRICE_ONLY,2025-07-30,2025-07-31,1009799783,{1009799783},GS이숍,1,0,
G_0469,PEDISON 바디 | 데오드 바디워시,Q_BASED,2025-07-31,2025-08-01,26550330,{26550330},GS이숍,1,1,
G_0470,CERACLINIC | 헤어팩,Q_BASED,2025-07-31,2025-08-15,10537633565,{10537633565},스마트스토어,1,1,
G_0471,MIMI 모먼트 | 핸드워시,Q_BASED,2025-08-01,2025-08-16,4849030328,{4849030328},스마트스토어,1,1,
G_0472,ROERANCE | 로에랑스,Q_BASED,2025-08-04,2025-08-05,832114998,{832114998},G마켓,1,1,
G_0473,CERACLINIC | 헤어팩 600ml,PRICE_ONLY,2025-08-11,2025-08-12,1081628034,{1081628034},GS이숍,1,0,
G_0474,CHARCHAR | 쿨링 바디워시,PRICE_ONLY,2025-08-11,2025-08-12,1080359666,{1080359666},GS이숍,1,0,
G_0475,BATHPA | 바스파,Q_BASED,2025-08-03,2025-08-04,1035938051,{1035938051},GS이숍,1,1,
G_0476,BATHPA | 바디스크럽,Q_BASED,2025-08-06,2025-08-07,42782040,{42782040},홈앤쇼핑,1,1,
G_0477,ROERANCE | 로에랑스 바디미스트,Q_BASED,2025-08-07,2025-08-08,36368525,{36368525},GS이숍,1,1,
G_0478,CHARCHAR | 녹두폼,Q_BASED,2025-08-07,2025-08-08,1066344976,{1066344976},GS이숍,1,1,
G_0479,ROERANCE | 로에랑스,Q_BASED,2025-08-13,2025-08-14,B619607455,{B619607455},옥션,1,1,
G_0480,CHARCHAR | 쿨링바디워시,PRICE_ONLY,2025-08-15,2025-08-19,524961999,{524961999},카카오 톡스토어,1,0,
G_0481,CERACLINIC | 앰플샴푸,PRICE_ONLY,2025-08-18,2025-08-19,1061714750,{1061714750},GS이숍,1,0,
G_0482,CHARCHAR | 라이스 폼클렌징,Q_BASED,2025-08-17,2025-08-19,1091144375,{1091144375},GS이숍,1,1,
G_0483,CHARCHAR | 녹두 폼클렌징,Q_BASED,2025-08-19,2025-08-20,1066344976,{1066344976},GS이숍,1,1,
G_0484,ROSEMINE | 바디워시&로션,Q_BASED,2025-08-19,2025-08-20,17435418,{17435418},GS이숍,1,1,
G_0485,ROERANCE | 바디미스트,Q_BASED,2025-08-15,2025-08-18,36368525,{36368525},GS이숍,1,1,
G_0486,CERACLINIC | 앰플밤,Q_BASED,2025-08-14,2025-08-18,1047273130,{1047273130},GS이숍,1,1,
G_0487,BATHPA | 스크럽 바디워시,Q_BASED,2025-08-14,2025-08-18,1035938051,{1035938051},GS이숍,1,1,
G_0488,CERACLINIC | 세라클리닉 퀀치,Q_BASED,2025-08-14,2025-08-18,99116306,{99116306},GS이숍,1,1,
G_0489,PEDISON 바디 | 소다 여성 청결제,Q_BASED,2025-08-04,2025-08-18,5620994880,{5620994880},스마트스토어,1,1,
G_0490,BATHPA | 바디스크럽,Q_BASED,2025-08-09,2025-08-11,42782040,{42782040},홈앤쇼핑,1,1,
G_0491,ROERANCE | 로에랑스,Q_BASED,2025-08-17,2025-08-18,832114998,{832114998},G마켓,1,1,
G_0492,ROERANCE | 로에랑스,Q_BASED,2025-08-22,2025-08-23,B619607455,{B619607455},옥션,1,1,
G_0493,FRAIJOUR | 모이스춰 프로토너,Q_BASED,2025-08-20,2025-08-22,54741711,{54741711},GS이숍,1,1,
G_0494,CERACLINIC | 뿌리는 트리트먼트 200ml,Q_BASED,2025-08-23,2025-08-25,99116306001,{99116306001},GS이숍,1,1,
G_0495,FRAIJOUR | 자연약쑥 토너 500ml,Q_BASED,2025-08-22,2025-08-28,21606783,{21606783},GS이숍,1,1,
G_0496,BATHPA | 바디스크럽,Q_BASED,2025-08-18,2025-08-19,42782040,{42782040},홈앤쇼핑,1,1,
G_0497,BATHPA | 바디스크럽,Q_BASED,2025-08-25,2025-08-28,42782040,{42782040},홈앤쇼핑,1,1,
G_0498,PEDISON 바디 | 한방여성청결제,Q_BASED,2025-08-27,2025-08-29,18182254,{18182254},GS이숍,1,1,
G_0499,CHARCHAR | 헤어세럼 200ml,PRICE_ONLY,2025-09-06,2025-09-08,36527089,{36527089},GS이숍,1,0,
G_0500,CERACLINIC | 헤어팩 600ml,PRICE_ONLY,2025-09-08,2025-09-10,1081628034,{1081628034},GS이숍,1,0,
G_0501,FRAIJOUR | 자연약쑥 토너 500ml,Q_BASED,2025-09-03,2025-09-04,21606783,{21606783},GS이숍,1,1,
G_0502,CHARCHAR | 라이스 폼,Q_BASED,2025-09-08,2025-09-10,1091144375,{1091144375},GS이숍,1,1,
G_0503,BATHPA | 바디스크럽,Q_BASED,2025-08-27,2025-08-28,2397735259,{2397735259},G마켓,1,1,
G_0504,BATHPA | 바디스크럽,Q_BASED,2025-08-31,2025-09-01,42782040,{42782040},홈앤쇼핑,1,1,
G_0505,ROSEMINE | 스팀소프트,Q_BASED,2025-09-21,2025-09-22,1059355721,{1059355721},GS이숍,5,1,
G_0506,ROSEMINE | 로즈마인 워시&로션,PRICE_ONLY,2025-09-04,2025-09-05,17173279,{17173279},GS이숍,1,0,
G_0507,ROERANCE | 로에랑스 바디미스트,Q_BASED,2025-09-04,2025-09-05,36368525,{36368525},GS이숍,1,1,
G_0508,PEDISON 바디 | 한방 청결제,Q_BASED,2025-09-05,2025-09-08,18182254,{18182254},GS이숍,1,1,
G_0509,CHARCHAR | 녹두 폼클렌징,Q_BASED,2025-09-05,2025-09-08,1066344976,{1066344976},GS이숍,1,1,
G_0510,BATHPA | 바디스크럽,Q_BASED,2025-09-09,2025-09-10,42782040,{42782040},홈앤쇼핑,1,1,
G_0511,PEDISON 헤어 | 헤어 실크미스트,Q_BASED,2025-09-12,2025-09-15,24115217,{24115217},GS이숍,1,1,
G_0512,CERACLINIC | 앰플 오일,PRICE_ONLY,2025-09-13,2025-09-15,1047352521,{1047352521},GS이숍,1,0,
G_0513,ROSEMINE | 스팀소프트,Q_BASED,2025-09-13,2025-10-01,1059355721,{1059355721},GS이숍,5,1,
G_0514,ROSEMINE | 아로마 리 고요,PRICE_ONLY,2025-09-13,2025-10-01,1073422186,{1073422186},GS이숍,1,0,
G_0515,ROERANCE | 로에랑스 바디미스트,Q_BASED,2025-09-14,2025-09-15,36368525,{36368525},GS이숍,1,1,
G_0516,PEDISON 바디 | 밸런스 청결제,Q_BASED,2025-09-21,2025-09-23,17632079,{17632079},GS이숍,1,1,
G_0517,ROERANCE | 로에랑스 바디미스트,Q_BASED,2025-09-21,2025-09-23,36368525,{36368525},GS이숍,1,1,
G_0518,ROSEMINE | 스팀소프트,Q_BASED,2025-09-24,2025-09-25,38745287,{38745287},홈앤쇼핑,5,1,
G_0519,ROERANCE | 로에랑스,Q_BASED,2025-09-12,2025-09-15,B619607455,{B619607455},옥션,1,1,
G_0520,ROERANCE | 로에랑스,Q_BASED,2025-09-14,2025-09-15,832114998,{832114998},G마켓,1,1,
G_0521,CERACLINIC | 컬링크림,Q_BASED,2025-09-28,2025-09-29,1057889457,{1057889457},GS이숍,1,1,
G_0522,BATHPA | 스크럽 바디워시,Q_BASED,2025-09-29,2025-09-30,42782040,{42782040},홈앤쇼핑,1,1,
G_0523,ROERANCE | 바디미스트,Q_BASED,2025-09-29,2025-09-30,42782041,{42782041},홈앤쇼핑,1,1,
G_0524,BATHPA | 바쓰솔트 1200g,Q_BASED,2025-09-29,2025-09-30,47876992,{47876992},홈앤쇼핑,1,1,
G_0525,ROSEMINE | 로즈마인 스팀 소프트,Q_BASED,2025-09-29,2025-09-30,1059355721,{1059355721},GS이숍,5,1,
G_0526,ROSEMINE | 아로마리 고요,PRICE_ONLY,2025-09-29,2025-09-30,1073422186,{1073422186},GS이숍,1,0,
G_0527,CERACLINIC | 헤어팩 600ml,PRICE_ONLY,2025-10-09,2025-10-13,1061714750,{1061714750},GS이숍,1,0,
G_0528,CERACLINIC | 퀀치 200ml ,Q_BASED,2025-10-11,2025-10-14,99116306,{99116306},GS이숍,1,1,
G_0529,ROSEMINE | 핸드크림 60ml,PRICE_ONLY,2025-10-12,2025-10-14,1041513919,{1041513919},GS이숍,1,0,
G_0530,ROSEMINE | 로즈마인 스팀소프트,Q_BASED,2025-10-13,2025-10-15,1059355721,{1059355721},GS이숍,5,1,
G_0531,ROERANCE | 바디미스트 ,Q_BASED,2025-10-13,2025-10-15,36368525,{36368525},GS이숍,1,1,
G_0532,ROSEMINE | 키스바이 스텔라리,PRICE_ONLY,2025-10-17,2025-10-21,510417411,{510417411},카카오 톡스토어,1,0,
G_0533,CHARCHAR | 고농축 헤어세럼,PRICE_ONLY,2025-10-17,2025-10-21,97606574,{97606574},카카오 톡스토어,1,0,
G_0534,PEDISON 바디 | DO 소다 청결제,Q_BASED,2025-10-17,2025-10-21,100023251,{100023251},카카오 톡스토어,1,1,
G_0535,CHARCHAR | 녹두폼,Q_BASED,2025-10-03,2025-10-10,1066344976,{1066344976},GS이숍,1,1,
G_0536,ROERANCE | 로에랑스,Q_BASED,2025-10-08,2025-10-10,36368525,{36368525},GS이숍,1,1,
G_0537,PEDISON 헤어 | 헤어미스트,Q_BASED,2025-10-18,2025-10-21,24115217,{24115217},GS이숍,1,1,
G_0538,ROERANCE | 로에랑스,Q_BASED,2025-10-17,2025-10-21,36368525,{36368525},GS이숍,1,1,
G_0539,BATHPA | 스크럽 바디워시,Q_BASED,2025-10-13,2025-10-15,42782040,{42782040},홈앤쇼핑,1,1,
G_0540,ROERANCE | 바디미스트,Q_BASED,2025-10-13,2025-10-15,42782041,{42782041},홈앤쇼핑,1,1,
G_0541,BATHPA | 바쓰솔트 1200g,Q_BASED,2025-10-13,2025-10-15,47876992,{47876992},홈앤쇼핑,1,1,
G_0542,BATHPA | 스크럽 바디워시,Q_BASED,2025-10-17,2025-10-20,42782040,{42782040},홈앤쇼핑,1,1,
G_0543,CERACLINIC | 헤어팩 600ml,PRICE_ONLY,2025-10-20,2025-11-03,531878226,{531878226},카카오 톡스토어,1,0,
G_0544,BATHPA | 아로마틱 바디오일,PRICE_ONLY,2025-10-20,2025-11-03,328757753,{328757753},카카오 톡스토어,1,0,
G_0545,ROSEMINE | 핸드크림 60ml,PRICE_ONLY,2025-10-20,2025-11-03,113751930,{113751930},카카오 톡스토어,1,0,
G_0546,ROSEMINE | 바디워시&바디로션,Q_BASED,2025-10-20,2025-11-03,98494112,{98494112},카카오 톡스토어,1,1,
G_0547,BATHPA | 스크럽 바디워시,Q_BASED,2025-10-21,2025-10-22,42782040,{42782040},홈앤쇼핑,1,1,
G_0548,PEDISON 바디 | 여성 청결제,Q_BASED,2025-11-05,2025-11-10,99869714,{99869714},카카오 톡스토어,1,1,
G_0549,PEDISON 바디 | 여성 청결제 ,Q_BASED,2025-10-27,2025-11-04,483648529,{483648529},G마켓,1,1,
G_0550,MIMI 바디 | 핸드워시,Q_BASED,2025-10-27,2025-11-04,1621412261,{1621412261},G마켓,1,1,
G_0551,BATHPA | 바디스크럽,PRICE_ONLY,2025-10-27,2025-11-04,2397735259,{2397735259},G마켓,1,0,
G_0552,BATHPA | 바쓰솔트 1200g,PRICE_ONLY,2025-10-29,2025-11-12,3135939501,{3135939501},스마트스토어,1,0,
G_0553,MIMI 바디 | 핸드워시,Q_BASED,2025-10-29,2025-11-12,4849030328,{4849030328},스마트스토어,1,1,
G_0554,MIMI 퍼퓸 | 드레스미스트,Q_BASED,2025-10-29,2025-11-12,334445895,{334445895},스마트스토어,1,1,
G_0555,BATHPA | 스크럽바디워시,Q_BASED,2025-10-29,2025-11-12,9025168973,{9025168973},스마트스토어,1,1,
G_0556,ROSEMINE | 바디워시&로션,Q_BASED,2025-10-29,2025-11-12,4687999216,{4687999216},스마트스토어,1,1,
G_0557,PEDISON 바디 | 여성 청결제,Q_BASED,2025-10-29,2025-11-12,758297134,{758297134},스마트스토어,1,1,
G_0558,PEDISON 바디 | 유산균 여성 청결제,Q_BASED,2025-10-29,2025-11-12,8912999917,{8912999917},스마트스토어,1,1,
G_0559,PEDISON 바디 | 소다 청결제,Q_BASED,2025-10-29,2025-11-12,5620994880,{5620994880},스마트스토어,1,1,
G_0560,BATHPA | 스크럽 바디워시,Q_BASED,2025-10-23,2025-10-24,42782040,{42782040},홈앤쇼핑,1,1,
G_0561,ROERANCE | 바디미스트,Q_BASED,2025-10-29,2025-11-12,2508195294,{2508195294},스마트스토어,1,1,
G_0562,CHARCHAR | 라이스 폼 클렌징,Q_BASED,2025-11-05,2025-11-07,1091144375,{1091144375},GS이숍,1,1,
G_0563,CHARCHAR | 녹두 폼 클렌징,Q_BASED,2025-11-07,2025-11-10,1066344976,{1066344976},GS이숍,1,1,
G_0564,BATHPA | 스크럽 바디워시,Q_BASED,2025-11-04,2025-11-05,42782040,{42782040},홈앤쇼핑,1,1,
G_0565,CHARCHAR | 앰플오일,Q_BASED,2025-11-17,2025-11-18,1047352521,{1047352521},GS이숍,1,1,
G_0566,BATHPA | 스크럽 바디워시,Q_BASED,2025-11-06,2025-11-07,42782040,{42782040},홈앤쇼핑,1,1,
G_0567,CERACLINIC | 헤어팩 600ml,PRICE_ONLY,2025-11-07,2025-11-10,1081628034,{1081628034},GS이숍,1,0,
G_0568,VALMONA | 서리태 샴푸 트리트먼트,Q_BASED,2025-11-12,2025-11-18,1476659363,{1476659363},G마켓,1,1,
G_0569,ROERANCE | 바디미스트,Q_BASED,2025-11-12,2025-11-18,832114998,{832114998},G마켓,1,1,
G_0570,ROSEMINE | 키스바이 스텔라리,PRICE_ONLY,2025-11-17,2025-11-25,510417411,{510417411},카카오 톡스토어,1,0,
G_0571,BATHPA | 스크럽바디워시,PRICE_ONLY,2025-11-17,2025-11-25,392687145,{392687145},카카오 톡스토어,1,0,
G_0572,FRAIJOUR | 쑥토너,Q_BASED,2025-11-17,2025-11-25,98650419,{98650419},카카오 톡스토어,1,1,
G_0573,FRAIJOUR | 샴바드,Q_BASED,2025-11-17,2025-11-25,546414251,{546414251},카카오 톡스토어,1,1,
G_0574,FRAIJOUR | 프레쥬 쑥토너,Q_BASED,2025-11-15,2025-11-19,1416294630,{1416294630},G마켓,1,1,
G_0575,ROSEMINE | 바디워시&바디로션,Q_BASED,2025-11-15,2025-11-19,715862905,{715862905},G마켓,1,1,
G_0576,BATHPA | 스크럽 바디워시 ,PRICE_ONLY,2025-11-15,2025-11-19,2397735259,{2397735259},G마켓,1,0,
G_0577,ROSEMINE | 핸드크림,PRICE_ONLY,2025-11-19,2025-11-21,1041513919,{1041513919},GS이숍,1,0,
G_0578,CERACLINIC | 앰플밤,Q_BASED,2025-11-21,2025-11-24,1047273130,{1047273130},GS이숍,1,1,
G_0579,MIMI 바디 | 드레스미스트,Q_BASED,2025-11-25,2025-11-26,26615058,{26615058},GS이숍,1,1,
G_0580,CERACLINIC | 헤어팩 250ml,PRICE_ONLY,2025-11-17,2025-11-20,49065510,{49065510},홈앤쇼핑,1,0,
G_0581,ROERANCE | 바디미스트,Q_BASED,2025-11-19,2025-11-26,B619607455,{B619607455},옥션,1,1,
G_0582,BATHPA | 스크럽 바디워시 ,PRICE_ONLY,2025-11-21,2025-11-28,2397735259,{2397735259},G마켓,1,0,
G_0583,BATHPA | 바쓰쏠트 1200,Q_BASED,2025-11-21,2025-11-28,1402797709,{1402797709},G마켓,1,1,
G_0584,PEDISON 바디 | 여성 청결제 ,Q_BASED,2025-11-21,2025-11-28,483648529,{483648529},G마켓,1,1,
G_0585,ROSEMINE | 핸드크림,PRICE_ONLY,2025-12-01,2025-12-09,113751930,{113751930},카카오 톡스토어,1,0,
G_0586,CERACLINIC | 헤어팩 250ml,PRICE_ONLY,2025-12-01,2025-12-09,319371995,{319371995},카카오 톡스토어,1,0,
G_0587,CHARCHAR | 헤어세럼 200ml,PRICE_ONLY,2025-12-01,2025-12-09,97606574,{97606574},카카오 톡스토어,1,0,
G_0588,ROERANCE | 바디미스트 250ml,PRICE_ONLY,2025-12-08,2025-12-09,10578098,{10578098},공영홈쇼핑,1,0,
G_0589,BATHPA | 바디스크럽,Q_BASED,2025-12-08,2025-12-16,52680759,{52680759},카카오 톡스토어,1,1,
G_0590,CERACLINIC | 앰플밤,Q_BASED,2025-12-08,2025-12-16,329166316,{329166316},카카오 톡스토어,1,1,
G_0591,CHARCHAR | 라이스 폼클렌징,Q_BASED,2025-12-08,2025-12-16,586816358,{586816358},카카오 톡스토어,1,1,
G_0592,ROERANCE | 바디미스트 ,Q_BASED,2025-12-01,2025-12-02,42782041,{42782041},홈앤쇼핑,1,1,
G_0593,ROERANCE | 바디미스트,Q_BASED,2025-12-05,2025-12-08,42782041,{42782041},홈앤쇼핑,1,1,
G_0594,ROERANCE | 보습로션,Q_BASED,2025-12-24,2025-12-26,1100267588,{1100267588},GS이숍,1,1,
G_0595,ROERANCE | 바디미스트,PRICE_ONLY,2025-12-04,2025-12-11,832114998,{832114998},G마켓,1,0,
G_0596,PEDISON 바디 | 유산균 청결제,Q_BASED,2025-12-04,2025-12-11,3053567291,{3053567291},G마켓,1,1,
G_0597,CHARCHAR | 헤어세럼 200ml,PRICE_ONLY,2025-12-04,2025-12-11,1692731979,{1692731979},G마켓,1,0,
